keep,rand,default,loan_amount,emp_length,home_ownership,income,loan_purpose,debt_to_income,credit_score,recent_inquiry,delinquent,credit_accounts,bad_public_record,credit_utilization,past_bankrupt
0,0.822551709,0,MEDIUM,6 - 9 years,MORTGAGE,HIGH,major_purchase,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.484622076,0,MEDIUM,6 - 9 years,MORTGAGE,LOW,medical,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
1,0.266483435,1,MEDIUM,2 - 5 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.205852158,0,MEDIUM,2 - 5 years,RENT,MEDIUM,wedding,AVERAGE,HIGH,NO,NEVER,MANY,NO,LOW,NO
0,0.534116491,0,LOW,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.404131598,0,LOW,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.07866326,0,HIGH,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,MANY,YES,MEDIUM,YES
0,0.445508053,0,MEDIUM,6 - 9 years,OWN,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.635793189,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,LOW,YES,NEVER,AVERAGE,NO,HIGH,NO
0,0.973574936,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.942393141,0,HIGH,< 2 years,RENT,MEDIUM,debt_consolidation,HIGH,LOW,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.182125755,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,LOW,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,LOW,NO
1,0.028979928,1,MEDIUM,2 - 5 years,RENT,MEDIUM,vacation,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.57278541,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,car,LOW,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,YES,LOW,YES
0,0.295686839,0,MEDIUM,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,NEVER,FEW,NO,HIGH,NO
0,0.62300376,0,MEDIUM,6 - 9 years,MORTGAGE,HIGH,debt_consolidation,LOW,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.059504797,0,HIGH,10+ years,MORTGAGE,MEDIUM,credit_card,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
1,0.882513996,1,LOW,10+ years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,YES,HIGH,NO
0,0.403072701,0,LOW,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.590177782,0,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.390345942,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,HIGH,LOW,YES,MORE THAN 2 YEARS AGO,MANY,NO,HIGH,NO
0,0.685015064,0,MEDIUM,< 2 years,RENT,LOW,other,LOW,LOW,NO,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.978948853,0,HIGH,2 - 5 years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.48458308,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,car,LOW,HIGH,NO,NEVER,MANY,NO,LOW,NO
1,0.499703914,1,LOW,10+ years,OWN,LOW,major_purchase,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
0,0.795692886,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,major_purchase,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
0,0.500223362,0,MEDIUM,10+ years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
1,0.479700384,1,MEDIUM,2 - 5 years,RENT,HIGH,wedding,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
0,0.563835525,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
1,0.325383564,1,MEDIUM,< 2 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,YES,NEVER,MANY,NO,LOW,NO
0,0.997547973,0,HIGH,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.815818899,0,MEDIUM,2 - 5 years,RENT,MEDIUM,small_business,LOW,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.354370303,0,HIGH,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.980054152,0,HIGH,2 - 5 years,MORTGAGE,HIGH,home_improvement,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.826761864,0,LOW,< 2 years,OWN,LOW,major_purchase,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
0,0.761045625,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.444022078,0,LOW,< 2 years,OWN,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,LOW,NO
1,0.349965565,1,MEDIUM,2 - 5 years,OWN,MEDIUM,house,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.466097499,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,car,HIGH,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.471424583,1,HIGH,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,LOW,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.894014827,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,LOW,NO
0,0.965728666,0,HIGH,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
1,0.096286339,1,MEDIUM,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.505474861,0,LOW,2 - 5 years,MORTGAGE,HIGH,home_improvement,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,YES,MEDIUM,YES
0,0.32434979,0,MEDIUM,< 2 years,RENT,LOW,other,HIGH,AVERAGE,YES,IN PAST 2 YEARS,FEW,NO,MEDIUM,NO
1,0.126263016,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,wedding,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
1,0.419689957,1,LOW,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.78808193,0,MEDIUM,10+ years,MORTGAGE,HIGH,home_improvement,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.970809792,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,other,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
0,0.624810878,0,LOW,< 2 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.855382944,0,MEDIUM,2 - 5 years,RENT,HIGH,credit_card,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.5636918,0,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
1,0.151318019,0,MEDIUM,6 - 9 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
1,0.162696278,0,MEDIUM,< 2 years,RENT,LOW,other,HIGH,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,LOW,NO
0,0.618735166,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,credit_card,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,HIGH,NO
0,0.331628167,0,MEDIUM,2 - 5 years,RENT,MEDIUM,credit_card,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.202068777,0,MEDIUM,< 2 years,RENT,MEDIUM,debt_consolidation,AVERAGE,LOW,NO,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.930081318,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.421180141,1,LOW,10+ years,MORTGAGE,MEDIUM,car,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
1,0.129298059,1,MEDIUM,10+ years,MORTGAGE,MEDIUM,car,LOW,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
1,0.027906764,0,HIGH,6 - 9 years,RENT,MEDIUM,debt_consolidation,HIGH,LOW,YES,IN PAST 2 YEARS,FEW,NO,MEDIUM,NO
1,0.003782325,0,MEDIUM,2 - 5 years,OWN,MEDIUM,car,HIGH,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.308374842,0,MEDIUM,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,LOW,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.707813519,0,HIGH,2 - 5 years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,HIGH,NO
0,0.770817726,0,LOW,6 - 9 years,RENT,MEDIUM,credit_card,LOW,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
1,0.019062122,0,LOW,10+ years,OWN,HIGH,car,LOW,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.719956589,0,MEDIUM,10+ years,MORTGAGE,MEDIUM,credit_card,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,FEW,NO,HIGH,NO
1,0.088508865,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.273431129,0,LOW,10+ years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,HIGH,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.795339162,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.446977681,0,MEDIUM,< 2 years,MORTGAGE,MEDIUM,other,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.589278377,1,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.310489027,0,HIGH,10+ years,RENT,MEDIUM,credit_card,AVERAGE,LOW,NO,IN PAST 2 YEARS,FEW,NO,HIGH,NO
0,0.288513799,0,LOW,2 - 5 years,RENT,LOW,other,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.805573216,0,MEDIUM,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.711177785,0,MEDIUM,2 - 5 years,MORTGAGE,HIGH,credit_card,AVERAGE,LOW,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.713370427,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
1,0.172608359,1,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,LOW,YES,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.99238576,0,HIGH,10+ years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.186018823,0,HIGH,10+ years,OWN,LOW,debt_consolidation,AVERAGE,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.593173466,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,HIGH,LOW,YES,IN PAST 2 YEARS,AVERAGE,NO,LOW,NO
0,0.968890109,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,IN PAST 2 YEARS,FEW,NO,HIGH,NO
0,0.914097153,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.813771908,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.400444081,0,HIGH,6 - 9 years,RENT,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.391811773,1,LOW,10+ years,RENT,MEDIUM,other,AVERAGE,LOW,YES,NEVER,FEW,YES,HIGH,NO
0,0.91226742,0,HIGH,10+ years,MORTGAGE,HIGH,credit_card,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.005723479,0,MEDIUM,10+ years,OWN,MEDIUM,car,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.693748984,0,MEDIUM,6 - 9 years,MORTGAGE,HIGH,credit_card,HIGH,AVERAGE,YES,NEVER,MANY,NO,MEDIUM,NO
0,0.605436097,0,LOW,< 2 years,RENT,LOW,educational,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
1,0.296800038,1,MEDIUM,2 - 5 years,MORTGAGE,LOW,debt_consolidation,LOW,AVERAGE,YES,NEVER,FEW,NO,HIGH,NO
0,0.327163784,0,MEDIUM,< 2 years,RENT,LOW,car,LOW,AVERAGE,YES,IN PAST 2 YEARS,MANY,NO,LOW,NO
0,0.804711898,0,MEDIUM,2 - 5 years,RENT,MEDIUM,other,LOW,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.823017904,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.195137477,0,MEDIUM,10+ years,OWN,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,YES,MEDIUM,YES
0,0.706559881,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.272376117,0,MEDIUM,6 - 9 years,OWN,LOW,major_purchase,LOW,AVERAGE,NO,IN PAST 2 YEARS,FEW,NO,HIGH,NO
0,0.891209585,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,HIGH,NO
0,0.21905862,0,HIGH,6 - 9 years,MORTGAGE,HIGH,home_improvement,AVERAGE,HIGH,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.702558055,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.95302339,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.854332685,0,MEDIUM,< 2 years,OWN,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,LOW,NO
1,0.117392919,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.611931172,0,MEDIUM,2 - 5 years,RENT,MEDIUM,other,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.447958266,0,MEDIUM,6 - 9 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.275641872,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,YES,MEDIUM,NO
0,0.766083668,0,MEDIUM,2 - 5 years,RENT,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.76020591,0,LOW,10+ years,MORTGAGE,LOW,car,AVERAGE,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.995815707,0,HIGH,< 2 years,RENT,HIGH,moving,LOW,AVERAGE,YES,IN PAST 2 YEARS,FEW,NO,LOW,NO
1,0.914434596,1,LOW,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
0,0.882932762,0,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,debt_consolidation,AVERAGE,HIGH,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.205800982,0,LOW,< 2 years,MORTGAGE,HIGH,other,HIGH,LOW,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.52021123,0,MEDIUM,10+ years,MORTGAGE,HIGH,debt_consolidation,LOW,HIGH,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
0,0.316409927,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,YES,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
1,0.158016841,0,MEDIUM,6 - 9 years,MORTGAGE,LOW,debt_consolidation,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.671537781,0,LOW,< 2 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
0,0.724513336,0,MEDIUM,2 - 5 years,RENT,LOW,major_purchase,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.629689379,0,MEDIUM,6 - 9 years,MORTGAGE,MEDIUM,other,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.934362282,1,LOW,6 - 9 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,HIGH,NO
1,0.22469831,1,LOW,10+ years,MORTGAGE,HIGH,small_business,HIGH,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.192761454,1,LOW,2 - 5 years,RENT,LOW,debt_consolidation,LOW,LOW,YES,NEVER,FEW,NO,HIGH,NO
0,0.71125808,0,HIGH,10+ years,RENT,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
1,0.127475752,1,MEDIUM,2 - 5 years,MORTGAGE,LOW,debt_consolidation,AVERAGE,LOW,YES,NEVER,AVERAGE,NO,HIGH,NO
1,0.069153322,0,LOW,2 - 5 years,RENT,HIGH,debt_consolidation,LOW,AVERAGE,YES,NEVER,FEW,NO,LOW,NO
0,0.41739283,0,MEDIUM,2 - 5 years,RENT,MEDIUM,moving,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
0,0.689121201,0,MEDIUM,10+ years,MORTGAGE,HIGH,medical,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
1,0.475226804,1,LOW,6 - 9 years,MORTGAGE,LOW,debt_consolidation,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
1,0.973349987,1,MEDIUM,unemployed,OWN,MEDIUM,educational,LOW,HIGH,NO,NEVER,FEW,NO,LOW,NO
0,0.422039165,0,LOW,2 - 5 years,RENT,LOW,wedding,LOW,AVERAGE,YES,NEVER,FEW,NO,LOW,NO
0,0.947087514,0,HIGH,10+ years,MORTGAGE,HIGH,home_improvement,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.426814951,0,MEDIUM,2 - 5 years,RENT,MEDIUM,other,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,FEW,NO,MEDIUM,NO
0,0.822972959,0,HIGH,< 2 years,RENT,HIGH,small_business,LOW,HIGH,YES,NEVER,FEW,NO,MEDIUM,NO
1,0.83781301,1,LOW,2 - 5 years,RENT,MEDIUM,other,HIGH,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
1,0.143465882,0,LOW,< 2 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
0,0.581454905,0,MEDIUM,2 - 5 years,RENT,MEDIUM,debt_consolidation,HIGH,LOW,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.492916898,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,HIGH,NO
0,0.186948007,0,LOW,6 - 9 years,MORTGAGE,HIGH,other,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,MANY,NO,LOW,NO
0,0.476689615,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,NEVER,MANY,NO,MEDIUM,NO
1,0.376255206,1,LOW,2 - 5 years,RENT,MEDIUM,other,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
0,0.728485736,0,LOW,2 - 5 years,MORTGAGE,MEDIUM,home_improvement,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,LOW,NO
1,0.064452315,0,LOW,< 2 years,RENT,LOW,home_improvement,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,HIGH,NO
1,0.022004732,0,MEDIUM,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
0,0.429299446,0,LOW,2 - 5 years,RENT,MEDIUM,home_improvement,LOW,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,LOW,NO
1,0.825341058,1,LOW,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,NEVER,AVERAGE,NO,LOW,NO
0,0.900868355,0,MEDIUM,6 - 9 years,RENT,MEDIUM,debt_consolidation,LOW,AVERAGE,YES,NEVER,FEW,NO,MEDIUM,NO
0,0.672440562,0,MEDIUM,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,NO,NEVER,FEW,NO,MEDIUM,NO
1,0.04864726,0,MEDIUM,2 - 5 years,RENT,LOW,other,AVERAGE,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.411554048,0,MEDIUM,2 - 5 years,RENT,MEDIUM,other,LOW,LOW,YES,MORE THAN 2 YEARS AGO,FEW,NO,MEDIUM,NO
1,0.752169894,1,MEDIUM,2 - 5 years,MORTGAGE,MEDIUM,car,LOW,LOW,YES,NEVER,FEW,NO,HIGH,NO
0,0.529312633,0,HIGH,6 - 9 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.68274934,0,MEDIUM,6 - 9 years,RENT,MEDIUM,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.608103919,0,HIGH,10+ years,OWN,MEDIUM,debt_consolidation,HIGH,HIGH,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.724740392,0,LOW,2 - 5 years,RENT,MEDIUM,moving,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,HIGH,NO
0,0.806850363,0,LOW,6 - 9 years,RENT,LOW,debt_consolidation,HIGH,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
0,0.700964353,0,MEDIUM,6 - 9 years,RENT,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,MORE THAN 2 YEARS AGO,AVERAGE,NO,LOW,NO
1,0.136488501,0,LOW,6 - 9 years,MORTGAGE,HIGH,small_business,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,HIGH,NO
0,0.927674477,0,MEDIUM,2 - 5 years,RENT,MEDIUM,medical,AVERAGE,HIGH,NO,NEVER,AVERAGE,NO,LOW,NO
0,0.608413087,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,AVERAGE,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,MEDIUM,NO
0,0.259911299,0,LOW,6 - 9 years,MORTGAGE,MEDIUM,debt_consolidation,HIGH,AVERAGE,YES,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.026830294,0,HIGH,10+ years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,AVERAGE,NO,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.20020756,0,HIGH,6 - 9 years,MORTGAGE,HIGH,small_business,LOW,AVERAGE,YES,IN PAST 2 YEARS,AVERAGE,NO,MEDIUM,NO
0,0.990484191,0,HIGH,6 - 9 years,RENT,HIGH,debt_consolidation,AVERAGE,LOW,YES,MORE THAN 2 YEARS AGO,MANY,NO,MEDIUM,NO
0,0.554937001,0,LOW,6 - 9 years,MORTGAGE,LOW,debt_consolidation,AVERAGE,LOW,NO,NEVER,AVERAGE,YES,HIGH,NO
0,0.671500713,0,HIGH,2 - 5 years,MORTGAGE,HIGH,debt_consolidation,AVERAGE,HIGH,NO,NEVER,MANY,NO,MEDIUM,NO
0,0.282375181,0,HIGH,10+ years,RENT,MEDIUM,moving,LOW,HIGH,YES,NEVER,MANY,NO,LOW,NO
0,0.637984854,0,MEDIUM,10+ years,OWN,MEDIUM,other,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,AVERAGE,NO,HIGH,NO
0,0.569031343,0,HIGH,< 2 years,RENT,MEDIUM,debt_consolidation,LOW,AVERAGE,NO,NEVER,AVERAGE,NO,MEDIUM,NO
1,0.093200597,0,HIGH,< 2 years,MORTGAGE,MEDIUM,credit_card,AVERAGE,AVERAGE,NO,IN PAST 2 YEARS,MANY,NO,MEDIUM,NO
0,0.770675248,0,MEDIUM,2 - 5 years,RENT,LOW,debt_consolidation,LOW,AVERAGE,YES,MORE THAN 2 YEARS AGO,FEW,NO,HIGH,NO
0,0.853529777,0,HIGH,< 2 years,RENT,HIGH,home_improvement,LOW,AVERAGE,NO,IN PAST 2 YEARS,AVERAGE,NO,LOW,NO
